area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,lq_disclosure_code,oty_disclosure_code,variable,value
39041,0,10,70,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,10,71,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,102,72,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,1021,73,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,1024,73,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,1028,73,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,48-49,74,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,491,75,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,4911,76,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,49111,77,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,491110,78,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,54,74,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,541,75,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,5413,76,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,54133,77,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,541330,78,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,92,74,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,924,75,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,9241,76,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,92412,77,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,924120,78,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,926,75,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,9261,76,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,92611,77,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,926110,78,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,92614,77,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,1,926140,78,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,10,71,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,102,72,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,1025,73,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,1028,73,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,62,74,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,621,75,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,6211,76,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,62111,77,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,621111,78,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,6213,76,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,62134,77,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,621340,78,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,92,74,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,922,75,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,9221,76,0.0,2020,1,0,0,0,oty_taxable_qtrly_wages_chg,0.0
39041,2,92211,77,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,922110,78,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,92212,77,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,922120,78,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,92214,77,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,922140,78,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,923,75,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,9231,76,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,92313,77,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,923130,78,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,924,75,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
39041,2,9241,76,0.0,2020,1,N,N,N,oty_taxable_qtrly_wages_chg,0.0
